No,Latitude,Longitude,Altitude,Speed,Date,Time
424,13.209675,77.670745,907.3,11.85,2016/12/11,00:50:57
425,13.209756,77.670820,906.5,12.14,2016/12/11,00:50:58
426,13.209827,77.670882,905.8,10.37,2016/12/11,00:50:59
427,13.209900,77.670951,905.2,11.04,2016/12/11,00:51:00
428,13.209981,77.671019,904.7,11.65,2016/12/11,00:51:01
429,13.210051,77.671091,904.2,11.03,2016/12/11,00:51:02
430,13.210120,77.671159,903.7,10.64,2016/12/11,00:51:03
431,13.210197,77.671232,903.3,11.66,2016/12/11,00:51:04
432,13.210269,77.671311,902.9,11.73,2016/12/11,00:51:05
433,13.210339,77.671381,902.5,10.88,2016/12/11,00:51:06
434,13.210404,77.671450,902.1,10.41,2016/12/11,00:51:07
435,13.210477,77.671523,901.5,11.34,2016/12/11,00:51:08
436,13.210554,77.671590,900.9,11.23,2016/12/11,00:51:09
437,13.210635,77.671657,900.3,11.58,2016/12/11,00:51:10
438,13.210713,77.671728,899.6,11.60,2016/12/11,00:51:11
439,13.210787,77.671805,899.0,11.73,2016/12/11,00:51:12
440,13.210863,77.671878,898.4,11.58,2016/12/11,00:51:13
441,13.210936,77.671952,897.8,11.42,2016/12/11,00:51:14
442,13.211009,77.672028,897.1,11.57,2016/12/11,00:51:15
443,13.211081,77.672101,896.6,11.26,2016/12/11,00:51:16
444,13.211152,77.672178,896.4,11.49,2016/12/11,00:51:17
445,13.211231,77.672250,896.3,11.76,2016/12/11,00:51:18
446,13.211302,77.672324,896.3,11.26,2016/12/11,00:51:19
447,13.211373,77.672394,896.3,10.96,2016/12/11,00:51:20
448,13.211441,77.672471,896.3,11.27,2016/12/11,00:51:21
449,13.211519,77.672546,896.2,11.89,2016/12/11,00:51:22
450,13.211598,77.672625,896.1,12.27,2016/12/11,00:51:23
451,13.211689,77.672693,896.0,12.53,2016/12/11,00:51:24
452,13.211765,77.672775,895.8,12.27,2016/12/11,00:51:25
453,13.211850,77.672860,895.6,13.21,2016/12/11,00:51:26
454,13.211933,77.672933,895.4,12.16,2016/12/11,00:51:27
455,13.212023,77.673013,895.3,13.25,2016/12/11,00:51:28
456,13.212101,77.673090,895.1,12.04,2016/12/11,00:51:29
457,13.212166,77.673154,894.9,10.02,2016/12/11,00:51:30
458,13.212239,77.673235,894.6,11.96,2016/12/11,00:51:31
459,13.212313,77.673324,894.4,12.68,2016/12/11,00:51:32
460,13.212391,77.673398,894.1,11.82,2016/12/11,00:51:33
461,13.212471,77.673467,893.8,11.63,2016/12/11,00:51:34
462,13.212548,77.673534,893.5,11.23,2016/12/11,00:51:35
463,13.212620,77.673609,893.3,11.42,2016/12/11,00:51:36
464,13.212688,77.673682,893.0,10.95,2016/12/11,00:51:37
465,13.212757,77.673758,892.8,11.26,2016/12/11,00:51:38
466,13.212831,77.673820,892.7,10.63,2016/12/11,00:51:39
467,13.212900,77.673889,892.7,10.72,2016/12/11,00:51:40
468,13.212975,77.673964,893.0,11.65,2016/12/11,00:51:41
469,13.213050,77.674023,893.2,10.52,2016/12/11,00:51:42
470,13.213134,77.674099,893.3,12.46,2016/12/11,00:51:43
471,13.213207,77.674173,893.5,11.42,2016/12/11,00:51:44
472,13.213275,77.674244,893.6,10.79,2016/12/11,00:51:45
473,13.213346,77.674311,893.7,10.73,2016/12/11,00:51:46
474,13.213415,77.674374,893.7,10.28,2016/12/11,00:51:47
475,13.213482,77.674439,893.6,10.26,2016/12/11,00:51:48
476,13.213551,77.674498,893.5,9.99,2016/12/11,00:51:49
477,13.213620,77.674565,893.4,10.57,2016/12/11,00:51:50
478,13.213690,77.674617,893.6,9.62,2016/12/11,00:51:51
479,13.213744,77.674683,894.1,9.34,2016/12/11,00:51:52
480,13.213806,77.674739,894.5,9.19,2016/12/11,00:51:53
481,13.213866,77.674803,895.0,9.63,2016/12/11,00:51:54
482,13.213925,77.674861,895.4,9.09,2016/12/11,00:51:55
483,13.213987,77.674920,895.8,9.41,2016/12/11,00:51:56
484,13.214044,77.674977,896.2,8.86,2016/12/11,00:51:57
485,13.214098,77.675031,896.6,8.39,2016/12/11,00:51:58
486,13.214155,77.675090,896.9,9.01,2016/12/11,00:51:59
487,13.214212,77.675150,897.3,9.09,2016/12/11,00:52:00
488,13.214265,77.675206,897.6,8.46,2016/12/11,00:52:01
489,13.214320,77.675263,897.9,8.70,2016/12/11,00:52:02
490,13.214375,77.675322,898.1,8.85,2016/12/11,00:52:03
491,13.214415,77.675381,898.5,7.79,2016/12/11,00:52:04
492,13.214458,77.675442,898.7,8.16,2016/12/11,00:52:05
493,13.214505,77.675492,898.5,7.53,2016/12/11,00:52:06
494,13.214557,77.675536,898.4,7.50,2016/12/11,00:52:07
495,13.214609,77.675587,898.3,8.00,2016/12/11,00:52:08
496,13.214659,77.675640,898.2,8.00,2016/12/11,00:52:09
497,13.214710,77.675697,898.2,8.39,2016/12/11,00:52:10
498,13.214752,77.675748,898.2,7.24,2016/12/11,00:52:11
499,13.214805,77.675797,898.2,7.94,2016/12/11,00:52:12
500,13.214851,77.675846,898.2,7.38,2016/12/11,00:52:13
501,13.214891,77.675897,898.3,7.10,2016/12/11,00:52:14
502,13.214935,77.675945,898.4,7.14,2016/12/11,00:52:15
503,13.214986,77.675981,898.4,6.89,2016/12/11,00:52:16
504,13.215038,77.676023,898.5,7.36,2016/12/11,00:52:17
505,13.215083,77.676064,898.6,6.70,2016/12/11,00:52:18
506,13.215129,77.676111,898.7,7.22,2016/12/11,00:52:19
507,13.215177,77.676156,898.8,7.23,2016/12/11,00:52:20
508,13.215226,77.676204,899.0,7.54,2016/12/11,00:52:21
509,13.215270,77.676257,899.2,7.55,2016/12/11,00:52:22
510,13.215317,77.676309,898.9,7.69,2016/12/11,00:52:23
511,13.215356,77.676359,898.7,6.94,2016/12/11,00:52:24
512,13.215398,77.676395,898.5,6.09,2016/12/11,00:52:25
513,13.215434,77.676436,898.2,5.98,2016/12/11,00:52:26
514,13.215464,77.676472,897.9,5.14,2016/12/11,00:52:27
515,13.215501,77.676515,897.5,6.22,2016/12/11,00:52:28
516,13.215545,77.676541,897.1,5.65,2016/12/11,00:52:29
517,13.215587,77.676586,896.7,6.76,2016/12/11,00:52:30
518,13.215626,77.676627,896.4,6.21,2016/12/11,00:52:31
519,13.215668,77.676670,896.0,6.60,2016/12/11,00:52:32
520,13.215706,77.676704,895.7,5.61,2016/12/11,00:52:33
521,13.215753,77.676755,895.2,7.61,2016/12/11,00:52:34
522,13.215800,77.676795,894.9,6.79,2016/12/11,00:52:35
523,13.215849,77.676841,894.5,7.39,2016/12/11,00:52:36
524,13.215895,77.676893,894.1,7.61,2016/12/11,00:52:37
525,13.215945,77.676937,893.8,7.33,2016/12/11,00:52:38
526,13.215989,77.676979,893.5,6.69,2016/12/11,00:52:39
527,13.216033,77.677025,893.1,6.99,2016/12/11,00:52:40
528,13.216074,77.677067,892.9,6.45,2016/12/11,00:52:41
529,13.216116,77.677103,892.7,6.09,2016/12/11,00:52:42
530,13.216156,77.677138,892.6,5.85,2016/12/11,00:52:43
531,13.216198,77.677175,892.5,6.16,2016/12/11,00:52:44
532,13.216238,77.677220,892.4,6.60,2016/12/11,00:52:45
533,13.216278,77.677262,892.4,6.37,2016/12/11,00:52:46
534,13.216314,77.677306,892.4,6.23,2016/12/11,00:52:47
535,13.216355,77.677345,892.4,6.22,2016/12/11,00:52:48
536,13.216388,77.677398,892.5,6.82,2016/12/11,00:52:49
537,13.216445,77.677422,892.4,6.86,2016/12/11,00:52:50
538,13.216480,77.677455,892.5,5.29,2016/12/11,00:52:51
539,13.216518,77.677501,892.5,6.54,2016/12/11,00:52:52
540,13.216566,77.677540,892.5,6.81,2016/12/11,00:52:53
541,13.216605,77.677578,892.6,5.98,2016/12/11,00:52:54
542,13.216646,77.677626,892.7,6.92,2016/12/11,00:52:55
543,13.216692,77.677665,892.7,6.64,2016/12/11,00:52:56
544,13.216736,77.677706,892.8,6.61,2016/12/11,00:52:57
545,13.216776,77.677757,892.9,7.10,2016/12/11,00:52:58
546,13.216823,77.677797,892.9,6.79,2016/12/11,00:52:59
547,13.216871,77.677834,893.0,6.68,2016/12/11,00:53:00
548,13.216914,77.677881,893.1,6.99,2016/12/11,00:53:01
549,13.216958,77.677922,893.1,6.61,2016/12/11,00:53:02
550,13.217008,77.677967,893.0,7.40,2016/12/11,00:53:03
551,13.217055,77.678015,892.9,7.38,2016/12/11,00:53:04
552,13.217107,77.678062,892.8,7.71,2016/12/11,00:53:05
553,13.217161,77.678113,892.5,8.17,2016/12/11,00:53:06
554,13.217217,77.678169,892.3,8.70,2016/12/11,00:53:07
555,13.217267,77.678221,892.1,7.92,2016/12/11,00:53:08
556,13.217327,77.678271,891.9,8.60,2016/12/11,00:53:09
557,13.217377,77.678328,891.8,8.31,2016/12/11,00:53:10
558,13.217434,77.678386,891.6,8.93,2016/12/11,00:53:11
559,13.217486,77.678441,891.5,8.31,2016/12/11,00:53:12
560,13.217546,77.678497,891.4,9.02,2016/12/11,00:53:13
561,13.217607,77.678556,891.3,9.33,2016/12/11,00:53:14
562,13.217668,77.678619,891.2,9.63,2016/12/11,00:53:15
563,13.217728,77.678673,891.2,8.88,2016/12/11,00:53:16
564,13.217790,77.678733,891.1,9.48,2016/12/11,00:53:17
565,13.217851,77.678797,891.1,9.71,2016/12/11,00:53:18
566,13.217912,77.678859,891.1,9.55,2016/12/11,00:53:19
567,13.217974,77.678918,891.0,9.41,2016/12/11,00:53:20
568,13.218039,77.678976,890.9,9.58,2016/12/11,00:53:21
569,13.218102,77.679039,890.8,9.79,2016/12/11,00:53:22
570,13.218170,77.679103,890.8,10.27,2016/12/11,00:53:23
571,13.218251,77.679167,890.7,11.38,2016/12/11,00:53:24
572,13.218312,77.679228,890.7,9.48,2016/12/11,00:53:25
573,13.218380,77.679290,890.7,10.12,2016/12/11,00:53:26
574,13.218440,77.679356,890.8,9.79,2016/12/11,00:53:27
575,13.218503,77.679422,890.8,10.02,2016/12/11,00:53:28
576,13.218568,77.679486,890.9,10.02,2016/12/11,00:53:29
577,13.218645,77.679548,891.0,10.89,2016/12/11,00:53:30
578,13.218708,77.679609,891.1,9.64,2016/12/11,00:53:31
579,13.218774,77.679669,890.9,9.81,2016/12/11,00:53:32
580,13.218838,77.679734,890.7,10.02,2016/12/11,00:53:33
581,13.218898,77.679804,890.5,10.11,2016/12/11,00:53:34
582,13.218960,77.679871,890.3,10.02,2016/12/11,00:53:35
583,13.219022,77.679937,890.2,9.94,2016/12/11,00:53:36
584,13.219086,77.679997,890.2,9.65,2016/12/11,00:53:37
585,13.219160,77.680043,890.1,9.63,2016/12/11,00:53:38
586,13.219224,77.680107,890.2,9.94,2016/12/11,00:53:39
587,13.219291,77.680171,890.2,10.18,2016/12/11,00:53:40
588,13.219352,77.680234,890.4,9.63,2016/12/11,00:53:41
589,13.219413,77.680295,890.5,9.48,2016/12/11,00:53:42
590,13.219481,77.680357,890.7,10.12,2016/12/11,00:53:43
591,13.219554,77.680420,891.0,10.61,2016/12/11,00:53:44
592,13.219616,77.680482,890.4,9.63,2016/12/11,00:53:45
593,13.219690,77.680525,889.6,9.46,2016/12/11,00:53:46
594,13.219758,77.680588,888.9,10.19,2016/12/11,00:53:47
595,13.219820,77.680648,888.3,9.48,2016/12/11,00:53:48
596,13.219877,77.680715,887.9,9.64,2016/12/11,00:53:49
597,13.219950,77.680776,887.5,10.48,2016/12/11,00:53:50
598,13.220013,77.680835,887.2,9.49,2016/12/11,00:53:51
599,13.220074,77.680900,887.0,9.78,2016/12/11,00:53:52
600,13.220148,77.680965,887.0,10.84,2016/12/11,00:53:53
601,13.220211,77.681029,887.0,9.86,2016/12/11,00:53:54
602,13.220278,77.681094,887.2,10.26,2016/12/11,00:53:55
603,13.220340,77.681157,887.4,9.71,2016/12/11,00:53:56
604,13.220407,77.681224,887.8,10.41,2016/12/11,00:53:57
605,13.220473,77.681289,888.0,10.18,2016/12/11,00:53:58
606,13.220539,77.681356,887.9,10.33,2016/12/11,00:53:59
607,13.220603,77.681420,887.8,9.94,2016/12/11,00:54:00
608,13.220668,77.681488,887.7,10.33,2016/12/11,00:54:01
609,13.220742,77.681558,887.5,11.20,2016/12/11,00:54:02
610,13.220809,77.681622,887.4,10.18,2016/12/11,00:54:03
611,13.220874,77.681688,887.2,10.17,2016/12/11,00:54:04
612,13.220947,77.681743,887.1,10.08,2016/12/11,00:54:05
613,13.221010,77.681813,886.9,10.33,2016/12/11,00:54:06
614,13.221074,77.681878,886.7,10.02,2016/12/11,00:54:07
615,13.221135,77.681943,886.5,9.78,2016/12/11,00:54:08
616,13.221194,77.682005,886.3,9.40,2016/12/11,00:54:09
617,13.221253,77.682072,886.1,9.79,2016/12/11,00:54:10
618,13.221315,77.682139,886.1,10.02,2016/12/11,00:54:11
619,13.221393,77.682196,886.2,10.66,2016/12/11,00:54:12
620,13.221455,77.682254,886.3,9.33,2016/12/11,00:54:13
621,13.221516,77.682302,886.4,8.55,2016/12/11,00:54:14
622,13.221575,77.682365,886.4,9.47,2016/12/11,00:54:15
623,13.221634,77.682424,886.5,9.17,2016/12/11,00:54:16
624,13.221690,77.682487,886.6,9.25,2016/12/11,00:54:17
625,13.221748,77.682538,886.6,8.50,2016/12/11,00:54:18
626,13.221809,77.682596,886.7,9.25,2016/12/11,00:54:19
627,13.221858,77.682661,886.8,8.91,2016/12/11,00:54:20
628,13.221916,77.682704,886.9,7.96,2016/12/11,00:54:21
629,13.221977,77.682759,886.9,9.04,2016/12/11,00:54:22
630,13.222043,77.682813,887.0,9.39,2016/12/11,00:54:23
631,13.222106,77.682876,887.2,9.79,2016/12/11,00:54:24
632,13.222162,77.682929,887.4,8.48,2016/12/11,00:54:25
633,13.222217,77.682987,887.7,8.77,2016/12/11,00:54:26
634,13.222286,77.683038,888.0,9.46,2016/12/11,00:54:27
635,13.222337,77.683099,888.3,8.71,2016/12/11,00:54:28
636,13.222392,77.683151,888.6,8.32,2016/12/11,00:54:29
637,13.222466,77.683206,888.9,10.17,2016/12/11,00:54:30
638,13.222525,77.683268,889.1,9.40,2016/12/11,00:54:31
639,13.222594,77.683319,889.3,9.46,2016/12/11,00:54:32
640,13.222651,77.683372,889.5,8.56,2016/12/11,00:54:33
641,13.222699,77.683425,889.7,7.84,2016/12/11,00:54:34
642,13.222755,77.683478,889.8,8.48,2016/12/11,00:54:35
643,13.222807,77.683534,889.9,8.39,2016/12/11,00:54:36
644,13.222860,77.683586,890.0,8.16,2016/12/11,00:54:37
645,13.222915,77.683639,890.1,8.39,2016/12/11,00:54:38
646,13.222973,77.683680,890.2,7.84,2016/12/11,00:54:39
647,13.223045,77.683736,890.3,10.05,2016/12/11,00:54:40
648,13.223100,77.683787,890.4,8.25,2016/12/11,00:54:41
649,13.223159,77.683835,890.6,8.38,2016/12/11,00:54:42
650,13.223216,77.683887,890.7,8.49,2016/12/11,00:54:43
651,13.223268,77.683940,890.8,8.15,2016/12/11,00:54:44
652,13.223321,77.683993,891.0,8.23,2016/12/11,00:54:45
653,13.223379,77.684038,891.1,8.09,2016/12/11,00:54:46
654,13.223433,77.684088,891.2,8.09,2016/12/11,00:54:47
655,13.223483,77.684139,891.4,7.84,2016/12/11,00:54:48
656,13.223535,77.684201,891.5,8.87,2016/12/11,00:54:49
657,13.223576,77.684247,891.6,6.76,2016/12/11,00:54:50
658,13.223624,77.684293,891.7,7.31,2016/12/11,00:54:51
659,13.223687,77.684332,891.8,8.19,2016/12/11,00:54:52
660,13.223740,77.684377,892.0,7.65,2016/12/11,00:54:53
661,13.223793,77.684417,892.1,7.32,2016/12/11,00:54:54
662,13.223839,77.684465,892.2,7.30,2016/12/11,00:54:55
663,13.223894,77.684506,892.4,7.56,2016/12/11,00:54:56
664,13.223933,77.684577,892.4,8.83,2016/12/11,00:54:57
665,13.223984,77.684620,892.6,7.34,2016/12/11,00:54:58
666,13.224037,77.684668,892.7,7.87,2016/12/11,00:54:59
667,13.224086,77.684711,892.9,7.17,2016/12/11,00:55:00
668,13.224144,77.684765,893.0,8.71,2016/12/11,00:55:01
669,13.224189,77.684820,893.2,7.79,2016/12/11,00:55:02
670,13.224242,77.684867,893.4,7.79,2016/12/11,00:55:03
671,13.224292,77.684917,893.6,7.77,2016/12/11,00:55:04
672,13.224343,77.684963,893.7,7.56,2016/12/11,00:55:05
673,13.224386,77.685009,893.9,6.91,2016/12/11,00:55:06
674,13.224438,77.685056,894.1,7.71,2016/12/11,00:55:07
675,13.224489,77.685103,894.3,7.63,2016/12/11,00:55:08
676,13.224540,77.685140,894.5,6.95,2016/12/11,00:55:09
677,13.224581,77.685196,894.7,7.59,2016/12/11,00:55:10
678,13.224642,77.685234,894.8,7.94,2016/12/11,00:55:11
679,13.224693,77.685277,894.8,7.34,2016/12/11,00:55:12
680,13.224743,77.685325,894.8,7.62,2016/12/11,00:55:13
681,13.224800,77.685376,894.7,8.41,2016/12/11,00:55:14
682,13.224853,77.685422,894.7,7.72,2016/12/11,00:55:15
683,13.224905,77.685470,894.6,7.78,2016/12/11,00:55:16
684,13.224951,77.685516,894.6,7.15,2016/12/11,00:55:17
685,13.224999,77.685565,894.6,7.53,2016/12/11,00:55:18
686,13.225044,77.685596,894.6,6.03,2016/12/11,00:55:19
687,13.225088,77.685627,894.7,5.94,2016/12/11,00:55:20
688,13.225133,77.685667,894.7,6.62,2016/12/11,00:55:21
689,13.225179,77.685707,894.8,6.71,2016/12/11,00:55:22
690,13.225226,77.685748,895.0,6.86,2016/12/11,00:55:23
691,13.225281,77.685801,895.2,8.39,2016/12/11,00:55:24
692,13.225327,77.685852,895.4,7.53,2016/12/11,00:55:25
693,13.225375,77.685905,895.7,7.84,2016/12/11,00:55:26
694,13.225425,77.685953,895.9,7.62,2016/12/11,00:55:27
695,13.225491,77.685999,896.2,8.88,2016/12/11,00:55:28
696,13.225545,77.686038,896.4,7.35,2016/12/11,00:55:29
697,13.225595,77.686082,896.5,7.33,2016/12/11,00:55:30
698,13.225635,77.686128,896.7,6.68,2016/12/11,00:55:31
699,13.225686,77.686177,896.8,7.77,2016/12/11,00:55:32
700,13.225731,77.686225,896.9,7.22,2016/12/11,00:55:33
701,13.225772,77.686273,897.0,6.92,2016/12/11,00:55:34
702,13.225818,77.686325,897.0,7.61,2016/12/11,00:55:35
703,13.225863,77.686373,897.1,7.22,2016/12/11,00:55:36
704,13.225911,77.686416,897.1,7.09,2016/12/11,00:55:37
705,13.225955,77.686472,897.2,7.80,2016/12/11,00:55:38
706,13.226002,77.686513,897.2,6.86,2016/12/11,00:55:39
707,13.226045,77.686563,897.3,7.23,2016/12/11,00:55:40
708,13.226083,77.686608,897.3,6.46,2016/12/11,00:55:41
709,13.226126,77.686654,897.4,6.91,2016/12/11,00:55:42
710,13.226168,77.686707,897.5,7.41,2016/12/11,00:55:43
711,13.226202,77.686767,897.6,7.52,2016/12/11,00:55:44
712,13.226250,77.686809,897.7,7.02,2016/12/11,00:55:45
713,13.226296,77.686854,897.6,7.07,2016/12/11,00:55:46
714,13.226343,77.686897,897.4,7.01,2016/12/11,00:55:47
715,13.226381,77.686951,897.4,7.22,2016/12/11,00:55:48
716,13.226423,77.686992,897.3,6.45,2016/12/11,00:55:49
717,13.226470,77.687032,897.1,6.79,2016/12/11,00:55:50
718,13.226509,77.687081,897.1,6.86,2016/12/11,00:55:51
719,13.226550,77.687116,896.9,5.93,2016/12/11,00:55:52
720,13.226592,77.687163,896.7,6.91,2016/12/11,00:55:53
721,13.226638,77.687205,896.5,6.85,2016/12/11,00:55:54
722,13.226673,77.687256,896.4,6.76,2016/12/11,00:55:55
723,13.226710,77.687291,896.2,5.60,2016/12/11,00:55:56
724,13.226751,77.687329,896.1,6.15,2016/12/11,00:55:57
725,13.226793,77.687384,895.9,7.58,2016/12/11,00:55:58
726,13.226843,77.687420,895.7,6.80,2016/12/11,00:55:59
727,13.226887,77.687464,895.6,6.84,2016/12/11,00:56:00
728,13.226929,77.687502,895.5,6.23,2016/12/11,00:56:01
729,13.226978,77.687540,895.3,6.83,2016/12/11,00:56:02
730,13.227026,77.687584,895.2,7.16,2016/12/11,00:56:03
731,13.227073,77.687624,895.0,6.79,2016/12/11,00:56:04
732,13.227150,77.687657,894.8,9.29,2016/12/11,00:56:05
733,13.227209,77.687703,894.7,8.25,2016/12/11,00:56:06
734,13.227250,77.687779,894.6,9.42,2016/12/11,00:56:07
735,13.227296,77.687826,894.5,7.22,2016/12/11,00:56:08
736,13.227344,77.687880,894.4,7.92,2016/12/11,00:56:09
737,13.227396,77.687944,894.2,9.03,2016/12/11,00:56:10
738,13.227442,77.688004,894.2,8.28,2016/12/11,00:56:11
739,13.227492,77.688019,894.1,5.80,2016/12/11,00:56:12
740,13.227543,77.688078,894.0,8.55,2016/12/11,00:56:13
741,13.227596,77.688115,894.0,7.13,2016/12/11,00:56:14
742,13.227637,77.688166,894.1,7.17,2016/12/11,00:56:15
743,13.227685,77.688218,894.1,7.77,2016/12/11,00:56:16
744,13.227729,77.688274,894.3,7.80,2016/12/11,00:56:17
745,13.227781,77.688332,894.4,8.54,2016/12/11,00:56:18
746,13.227826,77.688387,894.6,7.79,2016/12/11,00:56:19
747,13.227879,77.688440,894.8,8.23,2016/12/11,00:56:20
748,13.227930,77.688490,895.0,7.85,2016/12/11,00:56:21
749,13.227980,77.688538,895.1,7.62,2016/12/11,00:56:22
750,13.228027,77.688591,895.2,7.77,2016/12/11,00:56:23
751,13.228077,77.688637,895.3,7.47,2016/12/11,00:56:24
752,13.228129,77.688691,895.3,8.23,2016/12/11,00:56:25
753,13.228177,77.688746,895.4,8.00,2016/12/11,00:56:26
754,13.228228,77.688804,895.2,8.47,2016/12/11,00:56:27
755,13.228277,77.688858,895.0,8.00,2016/12/11,00:56:28
756,13.228338,77.688894,894.8,7.83,2016/12/11,00:56:29
757,13.228389,77.688945,894.7,7.92,2016/12/11,00:56:30
758,13.228437,77.689004,894.5,8.33,2016/12/11,00:56:31
759,13.228493,77.689056,894.4,8.40,2016/12/11,00:56:32
760,13.228548,77.689110,894.3,8.47,2016/12/11,00:56:33
761,13.228597,77.689160,894.2,7.69,2016/12/11,00:56:34
762,13.228671,77.689208,894.1,9.74,2016/12/11,00:56:35
763,13.228740,77.689253,894.0,9.10,2016/12/11,00:56:36
764,13.228791,77.689300,894.0,7.63,2016/12/11,00:56:37
765,13.228840,77.689357,893.9,8.24,2016/12/11,00:56:38
766,13.228898,77.689410,893.8,8.64,2016/12/11,00:56:39
767,13.228945,77.689468,893.8,8.18,2016/12/11,00:56:40
768,13.228991,77.689521,893.7,7.69,2016/12/11,00:56:41
769,13.229052,77.689576,893.6,9.04,2016/12/11,00:56:42
770,13.229111,77.689623,893.5,8.31,2016/12/11,00:56:43
771,13.229166,77.689676,893.4,8.39,2016/12/11,00:56:44
772,13.229216,77.689735,893.3,8.48,2016/12/11,00:56:45
773,13.229286,77.689792,893.2,9.94,2016/12/11,00:56:46
774,13.229337,77.689849,893.1,8.39,2016/12/11,00:56:47
775,13.229391,77.689903,893.1,8.39,2016/12/11,00:56:48
776,13.229449,77.689941,893.0,7.66,2016/12/11,00:56:49
777,13.229509,77.689985,893.0,8.21,2016/12/11,00:56:50
778,13.229570,77.690041,893.0,9.11,2016/12/11,00:56:51
779,13.229629,77.690103,892.9,9.40,2016/12/11,00:56:52
780,13.229693,77.690163,892.9,9.65,2016/12/11,00:56:53
781,13.229754,77.690236,892.8,10.43,2016/12/11,00:56:54
782,13.229842,77.690291,892.7,11.47,2016/12/11,00:56:55
783,13.229890,77.690355,892.6,8.76,2016/12/11,00:56:56
784,13.229942,77.690411,892.6,8.39,2016/12/11,00:56:57
785,13.229997,77.690467,892.5,8.62,2016/12/11,00:56:58
786,13.230042,77.690524,892.5,7.95,2016/12/11,00:56:59
787,13.230097,77.690578,892.4,8.47,2016/12/11,00:57:00
788,13.230157,77.690616,892.4,7.85,2016/12/11,00:57:01
789,13.230212,77.690670,892.4,8.47,2016/12/11,00:57:02
790,13.230265,77.690735,892.4,9.19,2016/12/11,00:57:03
791,13.230316,77.690795,892.5,8.63,2016/12/11,00:57:04
792,13.230371,77.690848,892.5,8.39,2016/12/11,00:57:05
793,13.230423,77.690898,892.6,7.93,2016/12/11,00:57:06
794,13.230481,77.690936,892.4,7.66,2016/12/11,00:57:07
795,13.230533,77.691000,892.3,9.03,2016/12/11,00:57:08
796,13.230591,77.691058,892.1,9.01,2016/12/11,00:57:09
797,13.230653,77.691113,892.0,9.12,2016/12/11,00:57:10
798,13.230715,77.691174,891.8,9.56,2016/12/11,00:57:11
799,13.230774,77.691235,891.7,9.32,2016/12/11,00:57:12
800,13.230832,77.691303,891.4,9.80,2016/12/11,00:57:13
801,13.230890,77.691357,891.2,8.71,2016/12/11,00:57:14
802,13.230954,77.691414,890.9,9.43,2016/12/11,00:57:15
803,13.231017,77.691462,890.7,8.73,2016/12/11,00:57:16
